ProblemName,Permutation,T_lp-bb,T_lp-bb-confgraph,T_lp-bb-no-lp,N_lp-bb,N_lp-bb-confgraph,N_lp-bb-no-lp,DI_lp-bb,DI_lp-bb-confgraph,DI_lp-bb-no-lp,TQ+1_lp-bb,TQ+1_lp-bb-confgraph,TQ+1_lp-bb-no-lp,NQ+100_lp-bb,NQ+100_lp-bb-confgraph,NQ+100_lp-bb-no-lp,DIQ_lp-bb,DIQ_lp-bb-confgraph,DIQ_lp-bb-no-lp
batch0812,0,0.78,0.83,0.78,3,3,3,2.37,2.52,2.32,1,1.02808988764045,1,1,1,1,1.02155172413793,1.08620689655172,1
batch0812,1,1.27,1.31,1.29,3,3,3,1.62,2.48,2.58,0.991266375545852,1.00873362445415,1,1,1,1,0.627906976744186,0.961240310077519,1
batch0812,2,0.75,0.75,0.74,3,3,3,2.33,2.33,1.59,1.00574712643678,1.00574712643678,1,1,1,1,1.46540880503145,1.46540880503145,1
batch0812_nc,0,3.68,3.64,3.64,262,262,262,5.12,5.89,6.14,1.00862068965517,1,1,1,1,1,0.833876221498371,0.95928338762215,1
batch0812_nc,1,2.39,2.4,2.43,472,472,472,4.51,4.29,3.54,0.988338192419825,0.991253644314869,1,1,1,1,1.27401129943503,1.21186440677966,1
batch0812_nc,2,2.92,2.98,2.89,4,4,4,5.5,6.57,5.49,1.00771208226221,1.02313624678663,1,1,1,1,1.00182149362477,1.19672131147541,1
batch_nc,0,2.38,2.37,2.41,181,181,181,32.86,32.7,34.33,0.991202346041056,0.988269794721407,1,1,1,1,0.957180308767842,0.952519662103117,1
batch_nc,1,2.01,1.98,1.98,162,162,162,32.83,32.13,32.03,1.01006711409396,1,1,1,1,1,1.02497658445208,1.00312207305651,1
batch_nc,2,3.24,3.3,3.26,281,281,281,42.12,42.81,42.83,0.995305164319249,1.0093896713615,1,1,1,1,0.983422834461826,0.999533037590474,1
batchdes,0,0.5,0.5,0.5,1,1,1,1.27,1.95,0.95,1,1,1,1,1,1,1.33684210526316,2.05263157894737,1
batchdes,1,0.5,0.5,0.5,1,1,1,0.86,1.27,0.86,1,1,1,1,1,1,1,1.47674418604651,1
batchdes,2,0.5,0.5,0.5,1,1,1,0.95,0.95,1.28,1,1,1,1,1,1,0.7421875,0.7421875,1
batchs101006m,0,5.05,9.43,8.35,101,486,521,22.58,31.49,28.89,0.647058823529412,1.11550802139037,1,0.323671497584541,0.943639291465378,1,0.781585323641398,1.08999653859467,1
batchs101006m,1,6.33,7.61,7.5,199,196,234,26.35,28.9,27.97,0.86235294117647,1.01294117647059,1,0.895209580838323,0.88622754491018,1,0.942080800858062,1.03324991061852,1
batchs101006m,2,6.97,7.49,9.93,190,356,522,27.3,27.04,30.24,0.729185727355901,0.77676120768527,1,0.466237942122187,0.733118971061093,1,0.902777777777778,0.894179894179894,1
batchs121208m,0,15.61,17.59,21.61,78,673,533,41.33,42.04,45.61,0.734630694383016,0.822202565236621,1,0.281200631911532,1.22116903633491,1,0.906160929620697,0.921727691295768,1
batchs121208m,1,18.8,20.61,14.6,443,623,122,42.72,46.37,39.27,1.26923076923077,1.38525641025641,1,2.44594594594595,3.25675675675676,1,1.08785332314744,1.1807995925643,1
batchs121208m,2,13.74,21.91,17.75,293,936,450,36.85,43.1,40.41,0.786133333333333,1.22186666666667,1,0.714545454545455,1.88363636363636,1,0.91190299430834,1.06656768126701,1
batchs151208m,0,17.44,18.94,17,1245,1609,1263,35.71,35.98,36.79,1.02444444444444,1.10777777777778,1,0.986793837123991,1.2538517975055,1,0.970644196792607,0.977983147594455,1
batchs151208m,1,10.1,10.77,13.24,281,298,552,32.52,33.26,36.36,0.779494382022472,0.826544943820225,1,0.584355828220859,0.610429447852761,1,0.894389438943894,0.914741474147415,1
batchs151208m,2,17.98,33.93,23.84,904,1780,1581,40.04,56.54,44.58,0.764090177133655,1.40619967793881,1,0.597263533610946,1.11838191552647,1,0.898160610139076,1.26828174069089,1
batchs201210m,0,19.21,19.5,20.64,779,918,879,25.87,27.84,24.49,0.933918669131238,0.94731977818854,1,0.897854954034729,1.03983656792646,1,1.05634953042058,1.13679052674561,1
batchs201210m,1,25.4,32.5,37,2299,3680,3794,36.86,42.18,42.86,0.694736842105263,0.881578947368421,1,0.616076014381099,0.970724191063174,1,0.860009332711152,0.984134391040597,1
batchs201210m,2,9.38,9.44,10.11,193,171,186,29.57,30.97,29.28,0.934293429342934,0.93969396939694,1,1.02447552447552,0.947552447552448,1,1.0099043715847,1.05771857923497,1
bchoco05,0,7200,7200,7200,2836035,2666705,2695165,34604.91,34604.96,34605.91,1,1,1,1.05226573268306,0.989440741448429,1,0.999971103201736,0.999972548041649,1
bchoco05,1,7200,7200,7200,2985583,1647706,1654056,34590.46,34567.66,34568,1,1,1,1.80495854079059,0.996161184313934,1,1.0006497338579,0.999990164313816,1
bchoco05,2,7200,7200,7200,5862141,4017467,4041334,34596.11,34596.02,34596.97,1,1,1,1.45053488439994,0.994094422920181,1,0.999975142331828,0.99997254094795,1
bchoco06,0,7200,7200,7200,3338983,3045119,3408722,26776.26,26775.33,26778.05,1,1,1,0.979541612909093,0.893334706241628,1,0.999933154206524,0.999898424269131,1
bchoco06,1,7200,7200,7200,3293641,4008454,3015452,26774.87,26774.91,26774.87,1,1,1,1.09225143522645,1.32929360859969,1,1,1.00000149393816,1
bchoco06,2,7200,7200,7200,301178,2470903,2523974,26787.43,26775.45,26776.41,1,1,1,0.119361793671659,0.978974071283172,1,1.00041155629153,0.999964147546292,1
bchoco07,0,7200,7200,7200,43,43,43,26641.16,26641.13,26642.05,1,1,1,1,1,1,0.999966594162236,0.999965468122761,1
bchoco07,1,7200,7200,7200,2693474,2627859,2691588,26637.71,26637.71,26637.71,1,1,1,1.00070067556121,0.976323778981813,1,1,1,1
bchoco07,2,7200,7200,7200,146,146,146,26641.09,26641.13,26641.13,1,1,1,1,1,1,0.999998498562186,1,1
bchoco08,0,1.03,1.04,1.02,3,3,3,8.02,8.05,7.99,1.00495049504951,1.00990099009901,1,1,1,1,1.00375469336671,1.00750938673342,1
bchoco08,1,7200,7200,7200,32891,32891,32891,22187.1,22187.06,22187.06,1,1,1,1,1,1,1.00000180285265,1,1
bchoco08,2,7200,7200,7200,13895,13895,13895,22185.09,22186.06,22186.03,1,1,1,1,1,1,0.999957630995721,1.00000135220226,1
beuster,0,7200,7200,7200,41818,41818,41818,668665.57,668665.53,668665.55,1,1,1,1,1,1,1.00000002991032,0.999999970089681,1
beuster,1,7200,7200,7200,6306,6306,6306,667886.94,667887.85,667886.86,1,1,1,1,1,1,1.00000011978077,1.00000148228699,1
beuster,2,7200,7200,7200,7533,7533,7533,669893.83,669893.94,669895.75,1,1,1,1,1,1,0.999997133882399,0.999997298087053,1
blend029,0,4.57,4.59,4.55,3317,3317,3317,72.33,71.63,71.55,1.0036036036036,1.00720720720721,1,1,1,1,1.01090146750524,1.00111809923131,1
blend029,1,8.58,8.61,9.47,6554,6554,6202,132.94,134.66,140.18,0.914995224450812,0.917860553963706,1,1.05585528403681,1.05585528403681,1,0.948352118704523,0.960622057354829,1
blend029,2,4.92,4.87,4.81,2451,2451,2509,54.71,55.17,53.11,1.01893287435456,1.01032702237522,1,0.97776926025297,0.97776926025297,1,1.0301261532668,1.03878742233101,1
blend146,0,5148.42,5080.56,4657.71,5350331,5306513,4865371,7387.85,7044.36,6143.66,1.1053317334627,1.09076546941106,1,1.09967380342006,1.09066789217323,1,1.20251608975757,1.14660642027716,1
blend146,1,7200,7200,7200,7675348,6805328,6597090,7754.61,6245.25,4283.48,1,1,1,1.16344201091677,1.03156465101051,1,1.8103527972583,1.45798509623017,1
blend146,2,6946.42,7200,7200,7212551,7783870,6840278,7975.93,7406.14,12002.67,0.964785446465769,1,1,1.05442286961335,1.13794442353917,1,0.664512979195462,0.617041041701555,1
blend480,0,4354.8,1049.13,1825.9,3166931,664662,1012886,17980.01,5950.15,11446.37,2.38425748535771,0.574815260824347,1,3.1264311648927,0.656240066496477,1,1.57080454327442,0.51982855700104,1
blend480,1,1712.96,1183.59,1188.75,1271541,953931,878201,7569.65,5316.76,5821.54,1.44060516915318,0.995662954402185,1,1.44784191296606,1.0862232879161,1,1.30028308660595,0.913290984859676,1
blend480,2,797.18,3227.37,3037.21,437674,2729251,2680281,5507.66,10547.56,12155.71,0.262713900619114,1.06258948525612,1,0.163325288457126,1.0182697907499,1,0.453092415004965,0.867704148914378,1
blend531,0,122.12,158.58,169.38,67256,92577,112266,629.17,754.3,777.07,0.722620025824627,0.936612278436436,1,0.599433992488831,0.824777957745225,1,0.8096696565303,0.970697620548985,1
blend531,1,47.64,46.76,48.55,29822,28908,27408,247.34,244.04,249.17,0.981634712411705,0.963874873864783,1,1.08775628907954,1.0545295913916,1,0.992655616647269,0.979411646666934,1
blend531,2,39.18,88.39,141.74,12025,43773,74833,217.79,410.82,698.5,0.281490822474429,0.626243519686143,1,0.161811218021433,0.585496376763242,1,0.311796707229778,0.588146027201145,1
blend718,0,7200,7100.61,7200,5474564,5013683,5415586,363170.29,350192.19,272958.8,1,0.986197750312457,1,1.01089021778589,0.925789087476637,1,1.3304948952003,1.28294889192069,1
blend718,1,3557.27,2766.7,4214.01,3178101,2621385,3800829,104358.86,22613.51,137504.08,0.844190167994856,0.656629521638145,1,0.836164264052288,0.689695861196039,1,0.75895100712648,0.164457011021055,1
blend718,2,3461.61,2721.12,3303.28,3239623,2582035,2831792,81489.95,163089.79,91211.41,1.04791664144685,0.823816383599453,1,1.14401361351351,0.911805605581004,1,0.893418378248949,1.78804153997839,1
blend721,0,51.39,48.64,57.03,21735,20490,25713,191.47,189.49,202.65,0.902808891952438,0.855419610546269,1,0.84589160500523,0.797660093751211,1,0.944830989390575,0.935060449050086,1
blend721,1,40.72,42.14,21.2,18388,19440,8080,167.09,167.24,105.06,1.87927927927928,1.94324324324324,1,2.2601466992665,2.38875305623472,1,1.59042451932229,1.59185227489054,1
blend721,2,40.83,40.57,44.31,19425,19425,23380,165.98,164.54,158.68,0.923195762524829,0.917457514897374,1,0.831558773424191,0.831558773424191,1,1.04600453743383,1.03692966977565,1
blend852,0,1247.63,972.32,1950.43,936821,746461,1525201,538.74,419.63,758.16,0.639853850765849,0.498772694895538,1,0.614253186748058,0.489451590210719,1,0.710588793922127,0.553484752558827,1
blend852,1,3784.44,6344.78,7200,3131751,4973123,4898314,1720.9,3315.95,5883.04,0.525682544091098,0.881235939452854,1,0.639360209243237,1.01527208602621,1,0.292518833800212,0.563645666186189,1
blend852,2,1176.35,1350.76,1593.42,904221,1130341,1219841,391.81,415.6,598.83,0.738418986214423,0.847806725956774,1,0.741282570222658,0.926635796321298,1,0.654292537114039,0.694020005677738,1
blendgap,0,7200,7200,7200,,,,720000,720000,720000,1,1,1,0,0,0,1,1,1
blendgap,1,7200,7200,7200,,,,720000,720000,720000,1,1,1,0,0,0,1,1,1
blendgap,2,7200,7200,7200,,,,720000,720000,720000,1,1,1,0,0,0,1,1,1
cardqp_inlp,0,7200,7200,7200,190535,191413,190313,368815.13,365413.65,364619.81,1,1,1,1.00116588678294,1.00577691649205,1,1.01150601224876,1.00217717188762,1
cardqp_inlp,1,7200,7200,7200,190289,194237,192107,368946.75,364687.28,364140.84,1,1,1,0.990541447501912,1.01108180243175,1,1.01319794286189,1.00150062816354,1
cardqp_inlp,2,7200,7200,7200,190289,193506,192852,368996.43,364773.02,364070.85,1,1,1,0.986716903685891,1.0033894440068,1,1.0135291798286,1.00192866306105,1
cardqp_iqp,0,7200,7200,7200,188835,193371,191847,369422.6,364883.7,364353.19,1,1,1,0.984308168400652,1.00793969168573,1,1.01391345029805,1.00145603226364,1
cardqp_iqp,1,7200,7200,7200,190289,193114,192104,368922.9,364961.57,364190.9,1,1,1,0.990556908284947,1.00525483340617,1,1.01299318571661,1.0021161154768,1
cardqp_iqp,2,7200,7200,7200,189296,194003,192334,369273.59,364703.99,364150.83,1,1,1,0.984212769053286,1.00867310350562,1,1.01406768728222,1.00151904088754,1
carton7,0,353.03,393.79,322.77,383766,447163,349796,4623.24,19080.73,3153.48,1.09346140778948,1.21935324458721,1,1.09708599126598,1.27827411573725,1,1.46607557365197,6.05069003133047,1
carton7,1,736.67,378.44,395.54,632151,423548,404154,4220.4,13130.83,4086.19,1.8602663035255,0.95687698592828,1,1.56399441935021,1.04797478812826,1,1.03284477716406,3.21346535525759,1
carton7,2,310.52,351.93,356.86,344132,408737,400729,1798.93,5228.1,10711.97,0.870508019896048,0.986223662884927,1,0.858800136716655,1.01997859436318,1,0.167936429993736,0.488061486355918,1
carton9,0,7200,7200,7200,1944616,3556967,3913948,16504.21,22248.88,47895.34,1,1,1,0.496855429468417,0.90879493557565,1,0.344589056054305,0.464531204914716,1
carton9,1,7200,7200,7200,3980588,3944854,3112599,435339.29,317377.59,67396.75,1,1,1,1.27885413912492,1.26737406989882,1,6.45935137821928,4.70909339100179,1
carton9,2,7200,7200,7200,2527996,1722476,2449627,448173.42,367369.5,19239.92,1,1,1,1.03199091164036,0.703170598193186,1,23.2939336546098,19.0941282500135,1
casctanks,0,5315.31,5248.35,5327.3,269331,269331,269331,71055.36,70125.87,71238.79,0.997749751327816,0.985182891353715,1,1,1,1,0.997425138748146,0.9843776122531,1
casctanks,1,301.65,299.46,302.2,30141,30141,30141,972.61,970,972.85,0.998186015831134,0.990963060686016,1,1,1,1,0.999753302153466,0.997070463072416,1
casctanks,2,7200,7200,7200,321596,326869,321823,101110.51,100507.62,101115.19,1,1,1,0.999294862436048,1.01567455571674,1,0.999953716152835,0.99399130832865,1
case_1scv2,0,7200,7200,7200,52493,36505,76149,720001,720000,720001,1,1,1,0.689753308240108,0.480071869795014,1,1,0.99999861111304,1
case_1scv2,1,7200,7200,7200,151047,41583,29097,720000,720001,720000,1,1,1,5.17679898619721,1.42764667602836,1,1,1.00000138888889,1
case_1scv2,2,7200,7200,7200,47031,37720,30897,720001,720001,720000,1,1,1,1.52050198406297,1.22011807594283,1,1.00000138888889,1.00000138888889,1
cecil_13,0,7200,7200,7200,167468,167629,167560,1298.69,1298.73,1298.99,1,1,1,0.999451270428247,1.00041154717881,1,0.999769051339887,0.999799844494569,1
cecil_13,1,7200,7200,7200,156262,148191,149149,1520.43,1604.94,1567.67,1,1,1,1.04765861077796,0.99358119652393,1,0.969866107025076,1.02377413613835,1
cecil_13,2,7200,7152.6,7200,170536,165435,163579,1118.35,983.89,1014.91,1,0.993417580891543,1,1.04250392536611,1.01133926771302,1,1.10192036732321,0.969435713511543,1
celar6-sub0,0,7200,7200,7200,496636,500262,480946,720000,720000,720000,1,1,1,1.03261642337739,1.04015416405084,1,1,1,1
celar6-sub0,1,7200,7200,7200,491885,487903,522985,720000,720000,720000,1,1,1,0.940545035701655,0.932932506189243,1,1,1,1
celar6-sub0,2,7200,7200,7200,476693,509739,517104,720000,720000,720000,1,1,1,0.921866420213301,0.985759970920565,1,1,1,1
chp_partload,0,7200,7200,7200,71,71,71,90351.17,90350.21,90350.71,1,1,1,1,1,1,1.00000509127156,0.999994466009177,1
chp_partload,1,7200,7200,7200,110,97,97,93074.25,93074.32,93073.51,1,1,1,1.06598984771574,1,1,1.00000795070477,1.00000870279847,1
chp_partload,2,7200,7200,7200,100,100,100,90389.1,90389.76,90390.22,1,1,1,1,1,1,0.999987609278968,0.999994910953862,1
chp_shorttermplan1a,0,15.07,15.2,15.12,24,26,26,720000,720000,720000,0.996898263027295,1.00496277915633,1,0.984126984126984,1,1,1,1,1
chp_shorttermplan1a,1,11.44,11.51,11.4,13,12,12,720000,720000,720000,1.00322580645161,1.00887096774194,1,1.00892857142857,1,1,1,1,1
chp_shorttermplan1a,2,12.94,14.12,12.09,46,30,50,720000,720000,720000,1.06493506493506,1.15508021390374,1,0.973333333333333,0.866666666666667,1,1,1,1
chp_shorttermplan1b,0,7200,7200,7200,294927,483642,502942,720000,720000,720000,1,1,1,0.586485820269481,0.961633422258976,1,1,1,1
chp_shorttermplan1b,1,7200,7200,7200,381611,481294,386715,720000,720000,720000,1,1,1,0.986805061851273,1.24450706410041,1,1,1,1
chp_shorttermplan1b,2,7200,7200,7200,260409,327918,324675,720000,720000,720000,1,1,1,0.802121468709106,1.00998537449003,1,1,1,1
chp_shorttermplan2a,0,12.7,58.53,57.41,21,291,291,720000,720000,720000,0.234548878616675,1.01917479883582,1,0.309462915601023,1,1,1,1,1
chp_shorttermplan2a,1,155.24,112.63,142.89,2413,1994,2319,720000,720000,720000,1.08582945305442,0.78970046563347,1,1.03885903265812,0.865646961554361,1,1,1,1
chp_shorttermplan2a,2,96.78,85.98,114.76,1333,190,190,720000,720000,720000,0.844678645473393,0.751382170006911,1,4.94137931034483,1,1,1,1,1
chp_shorttermplan2b,0,7200,7200,7200,176379,134203,133441,720000,720000,720000,1,1,1,1.3215342104672,1.00570611272942,1,1,1,1
chp_shorttermplan2b,1,7200,7200,7200,159768,148359,156100,720000,720000,720000,1,1,1,1.02348271446863,0.950441741357234,1,1,1,1
chp_shorttermplan2b,2,7200,7200,7200,177585,193613,200907,720000,720000,720000,1,1,1,0.883974189953584,0.963712706522658,1,1,1,1
chp_shorttermplan2c,0,7200,7200,7200,78212,80091,75073,720000,720000,720000,1,1,1,1.04175701382145,1.06675269046067,1,1,1,1
chp_shorttermplan2c,1,7200,7200,7200,78038,80730,76690,720000,720000,720000,1,1,1,1.01755436905847,1.05261101705951,1,1,1,1
chp_shorttermplan2c,2,7200,7200,7200,85829,79480,74930,720000,720000,720000,1,1,1,1.1452618952419,1.06064240970279,1,1,1,1
chp_shorttermplan2d,0,7200,7200,7200,92093,82388,95265,720000,720000,720000,1,1,1,0.966738321187018,0.864971425575421,1,1,1,1
chp_shorttermplan2d,1,7200,7200,7200,113896,85098,108117,720000,720000,720000,1,1,1,1.05340196087491,0.787288503654694,1,1,1,1
chp_shorttermplan2d,2,7200,7200,7200,125254,91523,144371,720000,720000,720000,1,1,1,0.867675865744682,0.634196482339016,1,1,1,1
clay0203h,0,5.42,5.38,5.37,441,441,441,433.01,428.87,426.9,1.00784929356358,1.00156985871272,1,1,1,1,1.01431248535957,1.0046146638557,1
clay0203h,1,4.74,4.66,4.67,1151,1151,1151,330.3,330.78,326.21,1.01234567901235,0.998236331569665,1,1,1,1,1.0125379356856,1.01400938046044,1
clay0203h,2,5.33,5.26,5.34,138,138,138,493.05,486.65,491.85,0.998422712933754,0.987381703470032,1,1,1,1,1.00243976822202,0.989427671037918,1
clay0203m,0,0.99,0.99,0.99,26,26,26,90.16,90.98,90.99,1,1,1,1,1,1,0.990878118474558,0.999890097812946,1
clay0203m,1,0.93,0.93,0.94,55,55,59,88.09,88.06,89.05,0.994845360824742,0.994845360824742,1,0.974842767295598,0.974842767295598,1,0.989219539584503,0.988882650196519,1
clay0203m,2,0.76,0.75,0.77,55,55,55,70.45,70.23,71.35,0.994350282485875,0.988700564971751,1,1,1,1,0.987386124737211,0.984302733006307,1
clay0204h,0,13.83,13.92,14.11,976,917,1012,892.21,895.37,921.07,0.981469225678359,0.987425545996029,1,0.967625899280576,0.914568345323741,1,0.96866687656747,0.972097669015384,1
clay0204h,1,15.47,17.33,16.45,973,1670,1235,1126.95,1246.65,1206,0.943839541547278,1.05042979942693,1,0.80374531835206,1.32584269662921,1,0.934452736318408,1.03370646766169,1
clay0204h,2,16.64,15.49,16.16,1216,1099,1155,1099.51,1028.01,1059.01,1.02797202797203,0.960955710955711,1,1.04860557768924,0.955378486055777,1,1.03824326493612,0.970727377456304,1
clay0204m,0,1.8,1.83,1.7,515,497,550,92.87,90.75,98.07,1.03703703703704,1.04814814814815,1,0.946153846153846,0.918461538461538,1,0.94697664933211,0.925359437136739,1
clay0204m,1,1.9,1.99,1.94,510,510,467,86.19,90.25,85.03,0.986394557823129,1.01700680272109,1,1.07583774250441,1.07583774250441,1,1.01364224391391,1.06139009761261,1
clay0204m,2,1.31,1.3,1.57,480,480,509,71.55,70.72,79.69,0.898832684824903,0.894941634241245,1,0.952380952380952,0.952380952380952,1,0.897854184966746,0.887438825448613,1
clay0205h,0,120.56,146.77,135.58,17590,44506,10890,5184.58,5156.71,4918.86,0.890027822521599,1.08193000439303,1,1.60964513193813,4.05878070973612,1,1.0540206470605,1.04835470007278,1
clay0205h,1,77.05,88.96,86.91,7722,8229,8022,3736.65,4772.98,4644.03,0.88783983619611,1.02331930383347,1,0.963063284905196,1.02548633341542,1,0.8046136652864,1.02776683182495,1
clay0205h,2,131.44,99.99,100.66,15162,11164,10307,7521.39,5645.85,6111.49,1.30277395239032,0.993409403895337,1,1.46651292399347,1.08234841933314,1,1.23069660590134,0.92380908747294,1
clay0205m,0,5.13,5.09,4.58,3042,3061,2749,279.86,283.75,236.52,1.09856630824373,1.09139784946237,1,1.1028431028431,1.10951210951211,1,1.18324031794351,1.19968713005243,1
clay0205m,1,6.88,7.22,6.54,3531,3471,2864,327.65,335.3,323.47,1.04509283819629,1.09018567639257,1,1.22503373819163,1.20479082321188,1,1.01292237301759,1.03657217052586,1
clay0205m,2,6.12,5.77,5.59,3882,3776,3163,300.31,295.7,298.2,1.0804248861912,1.02731411229135,1,1.22034937174379,1.18786392889979,1,1.0070757880617,0.991616364855802,1
clay0303h,0,4.16,4.12,4.15,214,214,214,397.54,394.78,396.05,1.00194174757282,0.994174757281553,1,1,1,1,1.00376215124353,0.996793334174978,1
clay0303h,1,6.6,6.63,6.63,451,451,451,536.9,536.49,538.35,0.996068152031455,1,1,1,1,1,0.997306584935451,0.996544998606854,1
clay0303h,2,7.45,7.42,7.44,435,435,435,525.01,523.86,526.76,1.00118483412322,0.997630331753554,1,1,1,1,0.99667780393348,0.994494646518338,1
clay0303m,0,1.62,1.63,1.62,15,15,15,149.85,151,150.14,1,1.00381679389313,1,1,1,1,0.998068469428533,1.00572798721194,1
clay0303m,1,1.66,1.66,1.67,61,61,61,154.17,154.61,154.79,0.99625468164794,0.99625468164794,1,1,1,1,0.995994573292848,0.998837134181795,1
clay0303m,2,2.36,2.38,2.32,163,163,163,210.06,212.2,206.6,1.01204819277108,1.01807228915663,1,1,1,1,1.01674733785092,1.027105517909,1
clay0304h,0,11.91,11.97,11.96,1512,1512,1512,819.29,822.43,818.89,0.996141975308642,1.00077160493827,1,1,1,1,1.00048846609435,1.00432292493497,1
clay0304h,1,24.03,36.25,36.1,1732,1657,1657,808.97,873.24,874.99,0.67466307277628,1.00404312668464,1,1.04268639726807,1,1,0.924547709116676,0.997999977142596,1
clay0304h,2,9.66,9.79,9.65,1679,1679,1679,622.57,630.95,623.65,1.00093896713615,1.0131455399061,1,1,1,1,0.998268259440391,1.01170528341217,1
clay0304m,0,2.52,2.44,2.42,257,240,318,219.86,214.7,212.79,1.02923976608187,1.00584795321637,1,0.854066985645933,0.813397129186603,1,1.03322524554725,1.00897598571361,1
clay0304m,1,1.7,1.75,1.91,267,287,339,140.88,141.74,140.71,0.927835051546392,0.945017182130584,1,0.835990888382688,0.881548974943052,1,1.00120815862412,1.00732001989908,1
clay0304m,2,2.05,2.12,2.12,169,169,170,178.04,182.55,178.79,0.977564102564102,1,1,0.996296296296296,0.996296296296296,1,0.995805134515353,1.02103025896303,1
clay0305h,0,161.46,172.7,163.22,13482,15716,14047,9765.47,10079.52,9488.46,0.989282669589575,1.05772743880161,1,0.960062204000848,1.11797554251785,1,1.02919441089492,1.0622925111135,1
clay0305h,1,103.11,146.78,118.96,10537,15074,12057,5328.85,6679.11,5569.14,0.867872624208069,1.23191063687896,1,0.874969153574073,1.2481697787283,1,0.956853302305203,1.19930725390276,1
clay0305h,2,115.44,120.25,119.89,11750,11768,11979,6283.45,7349.17,7284.1,0.963189676565473,1.00297791380594,1,0.981041476943456,0.982531666528686,1,0.862625444461224,1.00893315577765,1
clay0305m,0,6.59,6.03,6.12,4748,3942,3711,302.26,276.79,275.68,1.06601123595506,0.987359550561798,1,1.27210705851483,1.06061401207032,1,1.09641613464887,1.0040264074289,1
clay0305m,1,8.21,8.5,8.39,3676,4202,3708,474.47,477.98,457.04,0.980830670926517,1.01171458998935,1,0.991596638655462,1.1297268907563,1,1.0381367057588,1.04581655872571,1
clay0305m,2,7.74,7.6,8.06,2857,2757,2748,402.1,402.07,421.65,0.964679911699779,0.949227373068433,1,1.03827247191011,1.00316011235955,1,0.953634531009131,0.953563381951856,1
color_lab2_4x0,0,7200,7200,7200,215224,240042,309082,720000,720000,720000,1,1,1,0.696431228208628,0.776701101616524,1,1,1,1
color_lab2_4x0,1,7200,7200,7200,225845,198878,197211,720000,720000,720000,1,1,1,1.14512115391438,1.00844859131017,1,1,1,1
color_lab2_4x0,2,7200,7200,7200,322658,230549,214899,720000,720000,720000,1,1,1,1.50120698235806,1.07279103623738,1,1,1,1
color_lab3_3x0,0,7200,7200,7200,1720449,1725799,2010699,720000,720000,720000,1,1,1,0.855654394099062,0.85831502800628,1,1,1,1
color_lab3_3x0,1,7200,7200,7200,1098706,1101190,1884899,720000,720000,720000,1,1,1,0.582921264149212,0.584239036731584,1,1,1,1
color_lab3_3x0,2,7200,7200,7200,1645599,1649702,1826299,720000,720000,720000,1,1,1,0.90106214469018,0.903308641759002,1,1,1,1
color_lab3_4x0,0,7200,7200,7200,1175073,1185993,323970,720000,720000,720000,1,1,1,3.62629370197797,3.65999012559015,1,1,1,1
color_lab3_4x0,1,7200,7200,7200,329820,330092,394330,720000,720000,720000,1,1,1,0.836447531881449,0.837137134599295,1,1,1,1
color_lab3_4x0,2,7200,7200,7200,371790,370660,361819,720000,720000,720000,1,1,1,1.02755036347912,1.02442811789378,1,1,1,1
color_lab6b_4x20,0,7200,7200,7200,74448,113330,86085,720000,720000,720000,1,1,1,0.864976504032024,1.31612229506295,1,1,1,1
color_lab6b_4x20,1,7200,7200,7200,44385,43527,37281,720000,720000,720000,1,1,1,1.19004307000883,1.16709023300607,1,1,1,1
color_lab6b_4x20,2,7200,7200,7200,41997,31986,32493,720000,720000,720000,1,1,1,1.29159635504556,0.98444451262541,1,1,1,1
